Year,Match Number,Date,Stadium,City,Match,Match Details,Batting Team,Total Score,Column1,Bowler Name,Runs,Balls,Fours,Sixes,Strike Rate,Column2,Column3
2015,29th Match,7-March-2015,Eden Park,"Auckland, New Zealand",Pakistan vs South Africa,"29th Match, Pool B (D/N), Auckland, March 07, 2015,
ICC Cricket World Cup",South Africa,222,10,Jean-Paul Duminy,3,0,34,0,0,3,11.33
2015,29th Match,7-March-2015,Eden Park,"Auckland, New Zealand",Pakistan vs South Africa,"29th Match, Pool B (D/N), Auckland, March 07, 2015,
ICC Cricket World Cup",Pakistan,202,10,Mohammad Irfan,8,0,52,3,0,0,6.5
2015,29th Match,7-March-2015,Eden Park,"Auckland, New Zealand",Pakistan vs South Africa,"29th Match, Pool B (D/N), Auckland, March 07, 2015,
ICC Cricket World Cup",Pakistan,202,10,Sohail Khan,5,0,36,1,0,4,7.2
2015,29th Match,7-March-2015,Eden Park,"Auckland, New Zealand",Pakistan vs South Africa,"29th Match, Pool B (D/N), Auckland, March 07, 2015,
ICC Cricket World Cup",Pakistan,202,10,Rahat Ali,8,1,40,3,0,1,5
2015,29th Match,7-March-2015,Eden Park,"Auckland, New Zealand",Pakistan vs South Africa,"29th Match, Pool B (D/N), Auckland, March 07, 2015,
ICC Cricket World Cup",Pakistan,202,10,Shahid Afridi,5,0,28,0,0,0,5.6
2015,29th Match,7-March-2015,Eden Park,"Auckland, New Zealand",Pakistan vs South Africa,"29th Match, Pool B (D/N), Auckland, March 07, 2015,
ICC Cricket World Cup",Pakistan,202,10,Wahab Riaz,7.3,2,45,3,0,2,6.16
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Zimbabwe,331,8,Tinashe Panyangara,9,0,69,1,1,1,7.67
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Zimbabwe,331,8,Tendai Chatara,10,0,61,3,1,4,6.1
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Zimbabwe,331,8,Tawanda Mupariwa,10,0,56,0,0,1,5.6
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Zimbabwe,331,8,Sikandar Raza,9,0,51,0,0,0,5.67
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Zimbabwe,331,8,Sean Williams,9,0,72,3,1,2,8
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Zimbabwe,331,8,Hamilton Masakadza,3,0,18,0,0,0,6
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Ireland,326,10,Alex Cusack,9.3,2,32,4,0,1,3.44
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Ireland,326,10,John Mooney,10,0,58,2,0,1,5.8
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Ireland,326,10,Kevin O Brien,10,0,90,2,0,0,9
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Ireland,326,10,George Dockrell,10,0,56,1,0,0,5.6
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Ireland,326,10,Andy McBrine,8,0,56,1,0,0,7
2015,30th Match,7-March-2015,Bellerive Oval,"Hobart, Australia",Ireland vs Zimbabwe,"30th Match, Pool B (D/N), Hobart, March 07, 2015,
ICC Cricket World Cup",Ireland,326,10,Paul Stirling,2,0,26,0,1,0,13
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",New Zealand,186,10,Tim Southee,10,0,43,0,0,0,4.3
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",New Zealand,186,10,Trent Boult,10,2,34,3,0,2,3.4
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",New Zealand,186,10,Daniel Vettori,10,4,18,4,0,0,1.8
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",New Zealand,186,10,Adam Milne,10,0,38,1,0,4,3.8
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",New Zealand,186,10,Corey Anderson,6.4,0,38,2,0,3,5.94
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",New Zealand,186,10,Grant Elliott,1,0,10,0,0,0,10
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",Afghanistan,188,4,Dawlat Zadran,9,0,51,0,0,3,5.67
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",Afghanistan,188,4,Shapoor Zadran,10,2,45,1,0,0,4.5
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",Afghanistan,188,4,Hamid Hassan,7,1,36,0,0,0,5.14
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",Afghanistan,188,4,Mohammad Nabi,7.1,0,39,1,0,1,5.49
2015,31st Match,8-March-2015,McLean Park,"Napier, New Zealand",Afghanistan vs New Zealand,"31st Match, Pool A, Napier, March 08, 2015,
ICC Cricket World Cup",Afghanistan,188,4,Samiullah Shinwari,3,0,15,0,0,0,5
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Sri Lanka,376,9,Lasith Malinga,10,0,59,2,0,1,5.9
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Sri Lanka,376,9,Sachithra Senanayake,9,0,59,0,0,0,6.56
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Sri Lanka,376,9,Angelo Mathews,7,0,59,1,0,2,8.43
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Sri Lanka,376,9,Seekkuge Prasanna,10,0,77,1,0,0,7.7
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Sri Lanka,376,9,Thisara Perera,9,0,87,2,0,1,9.67
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Sri Lanka,376,9,Tillakaratne Dilshan,5,0,33,1,0,0,6.6
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Australia,312,10,Mitchell Starc,8.2,0,29,2,0,1,3.54
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Australia,312,10,Mitchell Johnson,9,0,62,2,0,2,6.89
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Australia,312,10,Shane Watson,7,0,71,1,0,0,10.14
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Australia,312,10,Xavier Doherty,7,0,60,0,0,0,8.57
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Australia,312,10,Glenn Maxwell,6,0,35,0,0,0,5.83
2015,32nd Match,8-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs Sri Lanka,"32nd Match, Pool A (D/N), Sydney, March 08, 2015,
ICC Cricket World Cup",Australia,312,10,James Faulkner,9,0,48,3,0,1,5.33
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",England,275,7,James Anderson,10,1,45,2,0,0,4.5
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",England,275,7,Stuart Broad,10,0,52,1,0,0,5.2
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",England,275,7,Chris Jordan,10,0,59,2,0,5,5.9
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",England,275,7,Chris Woakes,10,0,64,0,1,2,6.4
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",England,275,7,Moeen Ali,9,0,44,1,0,1,4.89
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",England,275,7,Joe Root,1,0,6,0,0,0,6
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",Bangladesh,260,10,Mashrafe Mortaza,10,0,48,2,0,0,4.8
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",Bangladesh,260,10,Rubel Hossain,9.3,0,53,4,0,0,5.7
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",Bangladesh,260,10,Arafat Sunny,8,0,42,0,0,0,5.25
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",Bangladesh,260,10,Shakib Al Hasan,10,0,41,0,0,0,4.1
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",Bangladesh,260,10,Taskin Ahmed,9,0,59,2,1,0,6.56
2015,33rd Match,9-March-2015,Adelaide Oval,"Adelaide, Australia",Bangladesh vs England,"33rd Match, Pool A (D/N), Adelaide, March 09, 2015,
ICC Cricket World Cup",Bangladesh,260,10,Sabbir Rahman,2,0,13,0,0,0,6.5
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Umesh Yadav,4,0,34,1,0,1,8.5
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Mohammed Shami,9,0,41,3,0,5,4.56
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Mohit Sharma,6,0,38,1,0,3,6.33
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Ravindra Jadeja,7,0,45,1,0,0,6.43
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Ravichandran Ashwin,10,1,38,2,0,0,3.8
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Suresh Raina,10,0,40,1,0,0,4
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",India,259,10,Rohit Sharma,3,0,21,0,0,0,7
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",Ireland,260,2,John Mooney,6,0,44,0,0,4,7.33
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",Ireland,260,2,Alex Cusack,8,0,43,0,0,1,5.38
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",Ireland,260,2,Stuart Thompson,6,0,45,2,0,8,7.5
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",Ireland,260,2,George Dockrell,5,0,44,0,0,0,8.8
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",Ireland,260,2,Paul Stirling,5,0,36,0,0,0,7.2
2015,34th Match,10-March-2015,Seddon Park,"Hamilton, New Zealand",Ireland vs India,"34th Match, Pool B (D/N), Hamilton, March 10, 2015,
ICC Cricket World Cup",Ireland,260,2,Kevin O Brien,6.5,0,42,0,0,0,6.46
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Rob Taylor,10,0,46,1,0,0,4.6
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Alasdair ,10,0,72,2,0,3,7.2
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Josh Davey,8,0,63,3,0,6,7.88
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Richie Berrington,6.1,0,31,2,0,0,5.08
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Michael Leask,7,0,63,0,0,0,9
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Kyle Coetzer,4.5,0,39,0,0,0,8.67
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Scotland,363,9,Matt Machan,4,0,46,1,0,1,11.5
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Sri Lanka,215,10,Lasith Malinga,9,0,29,2,0,2,3.22
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Sri Lanka,215,10,Nuwan Kulasekara,7,0,20,3,0,1,2.86
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Sri Lanka,215,10,Thisara Perera,7,0,41,1,0,2,5.86
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Sri Lanka,215,10,Tillakaratne Dilshan,5,0,15,1,0,0,3
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Sri Lanka,215,10,Seekkuge Prasanna,8,0,57,0,0,0,7.13
2015,35th Match,11-March-2015,Bellerive Oval,"Hobart, Australia",Sri Lanka vs Scotland,"35th Match, Pool A (D/N), Hobart, March 11, 2015,
ICC Cricket World Cup",Sri Lanka,215,10,Dushmantha Chameera,7.1,0,51,3,1,1,7.18
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Mohammad Naveed,10,0,63,3,3,1,6.3
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Kamran Shazad,8,0,59,1,1,0,7.38
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Amjad Javed,10,0,87,1,1,2,8.7
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Mohammad Tauqir,10,0,47,1,0,1,4.7
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Fahad Alhashmi,7.2,0,45,0,0,1,6.25
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Khurram Khan,4,0,31,0,0,0,7.75
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",United Arab Emirates,341,6,Shaiman Anwar,0.4,0,4,0,0,0,10
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,Dale Steyn,9,1,40,1,0,0,4.44
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,Vernon Philander,8.3,1,34,2,1,1,4.1
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,Morne Morkel,10,2,23,2,2,1,2.3
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,Jean-Paul Duminy,3,1,12,1,0,0,4
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,Farhaan Behardien,4,1,11,0,0,2,2.75
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,Imran Tahir,10,0,40,1,0,1,4
2015,36th Match,12-March-2015,Sky Stadium,"Wellington, New Zealand",South Africa vs United Arab Emirates,"36th Match, Pool B (D/N), Wellington, March 12, 2015,
ICC Cricket World Cup",South Africa,195,10,AB de Villiers,3,0,15,2,0,1,5
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",New Zealand,288,7,Tim Southee,10,1,51,0,0,0,5.1
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",New Zealand,288,7,Trent Boult,10,3,56,2,0,1,5.6
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",New Zealand,288,7,Mitchell McClenaghan,8,0,68,0,0,0,8.5
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",New Zealand,288,7,Daniel Vettori,10,0,42,1,0,0,4.2
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",New Zealand,288,7,Corey Anderson,10,0,43,2,0,2,4.3
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",New Zealand,288,7,Grant Elliott,2,0,27,2,0,1,13.5
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Shakib Al Hasan,8.5,1,55,4,0,0,6.47
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Taijul Islam,10,0,58,0,0,0,5.8
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Rubel Hossain,8,1,40,1,0,0,5
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Taskin Ahmed,8,0,49,0,0,2,6.13
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Soumya Sarkar,4,0,19,0,0,1,4.75
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Sabbir Rahman,2,0,14,0,0,0,7
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Mahmudullah,3,0,22,0,0,1,7.33
2015,37th Match,13-March-2015,Seddon Park,"Hamilton, New Zealand",Bangladesh vs New Zealand,"37th Match, Pool A (D/N), Hamilton, March 13, 2015,
ICC Cricket World Cup",Bangladesh,290,7,Nasir Hossain,5,0,32,2,0,0,6.4
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",England,111,7,James Anderson,7,0,18,1,0,2,2.57
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",England,111,7,Stuart Broad,8,1,18,1,0,2,2.25
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",England,111,7,Chris Jordan,6.2,2,13,2,0,1,2.1
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",England,111,7,Ravi Bopara,8,1,31,2,0,1,3.88
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",England,111,7,James Tredwell,7,0,25,1,0,0,3.57
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",Afghanistan,101,1,Shapoor Zadran,4,0,25,0,0,0,6.25
